municipio,candidato,partido,ano,proposta_1,proposta_2,proposta_3,proposta_4,proposta_5
Juiz de Fora,PEDRO LAURENTINO,UP,2020,Isenção de pagamento do IPTU para as famílias com renda per capita de 1 salário mínimo. Objetivo: desonerar as famílias de baixa renda;,Proposta Central do Tema: Redução da tarifa de transporte público garantindo que o gasto com transporte não ultrapasse 5% do salário mínimo. Realizar ações que garanta esse valor do transporte;,"Criação de uma empresa pública municipal de transporte. Objetivo: Oferecer um serviço de qualidade e com preço módico a toda população, a garantia do direito de ir e vir está acima do lucro, reduzindo a necessidade do uso de carros particulares diminuindo a emissão de gás carbônico e a poluição na cidade, além da geração de empregos a partir de concursos públicos;","Proposta central do tema. Criação de uma TV municipal e modernizar e Rádio FM Cultura. Objetivo: Garantir a democratização dos meios de comunicação, facilitando a comunicação da prefeitura com a população e enfrentando as oligarquias que controlam a imprensa na cidade;",Criar Empresa Municipal de Limpeza Urbana. Objetivo: Oferecer um serviço de qualidade à população e economizar milhões de reais que hoje são gastos com empresas privadas;
Juiz de Fora,SIMONE PEREIRA,PSD,2020,Programa corujão hospitalar: Convênio com rede privada para atendimentos e realização de exames em horários noturnos.,Centro Municipal de Línguas estrangeiras. A implementação desse Centro de Línguas terá como objetivo oferecer cursos de línguas estrangeiras gratuitos para a população.,"Projeto Bom de Bola, Bom de Estacola: destinado aos alunos de 6 a 15 anos que tiveram média 6 em todas as disciplinas.","Esporte para a terceira idade: criaremos campeonatos municipais para a terceira idade, de forma inclusiva, inserindo nos bairros momentos de lazer diário, dentro dos espaços do Projeto Meu espaço Meu esporte.",Realizar um Festival Nacional de Música Clássica e um Festival Internacional de Música Clássica com periodicidade anual.
Juiz de Fora,CAPITAO ASSUMÇÃO,PATRIOTA,2020,"Reincluir a cidade de Vitória nos circuitos esportivos nacionais de vôlei de praia, futebol de áreia, futebol de salão, dentre outros esportes","Promover a participação do profissional dentista no ambiente escolar, que passará a ser figura permanente do corpo docente, realizando o tratamento dentário ou o encaminhamento de outros casos para o Posto de Saúde.","Aquisição do CAMINHÃO TEMPESTADE, que usa jatos d’água para dispersar multidões. Podendo ser utilizado também em parceria com a PM, para coibir eventos ilegais, como os que ocorrem na Rua da Lama e na Praia do Canto, bem como bailes Mandela.",Orientação sexual e identidade de gênero serão temas terminantemente proibidos na educação infantil de Vitória,"Possibilitar estudos visando a diminuição do excessivo número de semáforos na Capital, o que impacta sobremaneira a fluidez no trânsito"
Juiz de Fora,CORONEL NYLTON,NOVO,2020,"Implantar Escolas Bilíngues, seguindo as melhores práticas de ensino (Português e Inglês);","Modernizar as regras de zoneamento, flexibilizando o uso do solo de modo a remover barreiras ao desenvolvimento de atividades econômicas por todo o território;","Aprimorar os serviços de zeladoria da cidade, como limpeza pública, jardinagem, manutenção de vias públicas, drenagem e outros, com atendimento centralizado, ágil e efetivo.","Ampliar o diálogo e a interação com as instituições ligadas aos esportes náuticos, impulsionando o desenvolvimento das modalidades na cidade e promovendo mais esporte, lazer, saúde, turismo e negócios.","Ampliar a arborização da cidade, melhorando o microclima, combinada com uma melhor iluminação;"
Juiz de Fora,DELEGADO PAZOLINI,REPUBLICANOS,2020,"Promover cursos preparatórios nas unidades de ensino municipal no horário noturno, voltados para a preparação de jovens para ingresso no IFES e nas provas do ENEM.",Criar o centro de referência da saúde da mulher,Criar e implementar o programa de renda mínima municipal;,Unificar da orla de Camburi,Extinguir a Linha Verde
Juiz de Fora,ERON DOMINGOS,PRTB,2020,Propor a implantação da Escola Cívico Militar,Cadastrar os moradores de rua e tratar de sua dependência e dando uma profissão para eles retornarem ao convívio social,Incentivar o Turismo náutico e de observação as baleias,"Fortalecer a pesca submarina, temos a maior biodiversidade marinha do Brasil",Incentivar a juventude na criação de Startups (modelo de negócio na área tecnológica)
Juiz de Fora,FABIO LOUZADA,MDB,2020,NÃO PUBLICADO,NÃO PUBLICADO,NÃO PUBLICADO,NÃO PUBLICADO,NÃO PUBLICADO
Macapá,GANDINI,CIDADANIA,2020,Criar mais três polos gastronômicos no formato da rua viva da Praia do Canto.,"Execução do projeto Orla Noroeste, projeto de 500 milhões captados pela prefeitura junto ao BID, com o objetivo de melhorar intensamente a infraestrutura e os serviços públicos das regiões de Grande São Pedro, Grande Santo Antônio e Grande Maruípe.","Fazer concessão da Praça do Papa para a criação de espaço público de lazer, gastronomia e eventos no modelo do Pontão do Lago Sul.",Criação do Centro de Línguas de Vitória para aprendizagem das línguas estrangeiras e intercâmbio de estudantes e professores a outros países.,"Despoluir totalmente a Praia de Camburi, Curva da Jurema e as praias das praças dos Desejos e Namorados."
Macapá,GILBERTINHO CAMPOS,PSOL,2020,"Garantir a oferta de educação sexual não discriminatória nas escolas, que leve em consideração diferenças de gênero e orientação sexual;",Transporte público 24h;,"Implementar um sistema de alarme dentro dos coletivos , possibilitando a comunicação das passageiras à segurança interna; Reordenar as paradas de transporte para que estejam localizados em locais iluminados e de fácil acesso;","Criar um programa de saúde voltado para as minorias, especialmente a população negra e LGBT, reconhecendo as especificidades do adoecimento desses grupos populacionais","Implementação e regulamentação do trabalho das doulas e obstetrizes nos serviços obstétricos , de pré natal e durante o trabalho de parto como opcionais às gestantes"
Macapá,HALPHER LUIGGI,PL,2020,NÃO PUBLICADO,NÃO PUBLICADO,NÃO PUBLICADO,NÃO PUBLICADO,NÃO PUBLICADO
Macapá,JOAO COSER,PT,2020,Realizar oficinas de produção de brinquedos e festivais de jogos e brincadeiras populares nos bairros.,"Projetos escolares com professores, estudantes e comunidade escolar voltados para o combate a toda forma de preconceito e discriminação na escola.","O estoque de imóveis vazios ou subutilizados no Centro Histórico de Vitória é grande. A reabilitação destes imóveis para fins de moradia é uma forma de aproveitar toda infraestrutura, oferta de transporte e serviços públicos na região e faz parte de uma estratégia de reocupação da área central da cidade",Também buscaremos desenvolver o plano de recuperação e de valorização das nascentes e fontes de água,A retomada do trabalho de educação urbanística e ambiental visando bloquear novas ocupações em áreas ambientalmente frágeis.
Macapá,MAZINHO,PSD,2020,Executar a obra da Orla Noroeste.,Implementar a Marina Pública na Enseada do Suá.,"Realizar manutenção física da Praça dos Namorados e da Praça dos Desejos. Buscar aproximação com a gestão da feira de artesanato. Construir mais sanitários, fixar a presença da Guarda Municipal em horários estratégicos e inserir o local como rota da Secretaria de Ação Social para agir junto aos moradores de rua que ali permanecem.",Disponibilizar o Mercado São Sebastião e o Mercado Capixaba para a concessão público-privada.,Revitalizar o Sambão do Povo para transformá-lo em uma área para grandes eventos.
Macapá,NAMY CHEQUER,PCDOB,2020,Elaboração de procedimentos em toda rede de atendimento visando reduzir os índices de suicídio na adolescência.,"Criação de um programa para distribuição de fraldas descartáveis à população idosa, pois a única forma de acesso gratuito atualmente é através de processo judicial, o que burocratiza e dificulta a obtenção do insumo;","Promover a realização de campanhas com foco na autoestima de meninas e mulheres com deficiência, bem como no enfrentamento a estereótipos, discriminação e preconceitos;","Promover políticas públicas que favoreçam a renovação de edifícios históricos significativos e suas áreas envoltórias, de forma a respeitar e valorizar o seu papel enquanto documento de memória e, ao mesmo tempo, possibilitar sua inserção na dinâmica da cidade.","Identificar e mapear terras das culturas tradicionais promovendo políticas que visem salvaguardar e perpetuar o patrimônio cultural, sobretudo de povos historicamente marginalizados."
Macapá,NEUZINHA,PSDB,2020,"Criar o Centro Municipal de línguas (Inglês, espanhol e linguagem brasileira, de sinais – libras)","Buscar parcerias para a efetivação do projeto “Colônia de Férias”, para alunos da rede municipal;","Promover a conexão dos pontos de ciclovias ou ciclofaixas já existentes, implantando, assim, uma Rede Cicloviária do município.",Promover a revisão dos contratos da Prefeitura com a concessionária de energia elétrica,"Transformar a Fábrica 747 no Espaço do Empreendedorismo: com salas de aula para cursos, área de exposição de produtos e ateliês, onde estarão disponíveis serviços para abertura de novos negócios e recursos de apoio às micro e pequenas empresas."
Macapá,RAPHAEL FURTADO,PSTU,2020,"Educar contra a cultura do estupro, contra a naturalização da violência contra meninas, mulheres e LGBTs.","A prefeitura irá defender a legalização gratuito, de qualidade, e garantido pelo SUS. Irá garantir a estrutura para a realização do aborto legal no município de Vitória. Violência obstétrica zero.","A prefeitura irá lutar pela desmilitarização das polícias, com uma formação humanizada, anti-racista, anti-machista, anti-LGBTfóbica e controlada pela população.",Política de cotas para travestis e transexuais em concursos públicos para tirálas grande parte delas que está em situação de prostituição.,"A prefeitura irá lutar pelo retorno do transporte aquaviário entre Vitória e Vila Velha e Cariacica, integrado ao sistema rodoviário."
